Time,ax_caro,ay_caro,az_caro,wx_caro,wy_caro,wz_caro,Lat_caro,Lon_caro,Alt_caro,vN_caro,vE_caro,vU_caro,d_izq_caro,d_der_caro
1.53,0.0004193487,-0.069741994,-0.008059595,0.013090193,-0.0021363986,-0.010492594,48.640545,16.845474,326.98727,14.974936,0.017958973,0.032314666,502.9129,502.3403
1.54,-0.0019042434,0.069306,0.002912607,0.07069914,0.0002861745,0.0040264204,47.92257,15.535803,405.58197,14.995873,-0.0132990945,-0.0034721748,498.71097,498.84348
1.55,0.005587633,-0.114180475,-0.00093145913,-0.0013042596,-8.355829e-05,-0.003791903,47.675526,14.002015,415.42868,15.012542,-0.032199062,0.031482495,498.81262,502.11334
1.56,-0.00072028826,-0.071224496,-0.0066578146,-0.020955484,-0.0014876161,-0.008211482,47.10251,11.473112,425.81598,14.998134,-0.0012875237,-0.0010518846,503.91278,500.4316
1.57,0.0021527833,-0.14597604,0.002727592,-0.02462243,0.0003908868,0.0022760646,48.285812,19.235144,402.94678,15.087536,-0.0098912725,-0.02623661,504.81296,501.6396
1.58,0.00019385875,-0.3630403,0.0045367004,0.025842652,0.0008555561,0.0073687662,47.831787,15.947767,390.88538,14.999771,0.014458365,0.01991936,502.8521,498.5163
1.59,0.0046932176,-0.025184061,0.0011390331,-0.06787017,-5.2748932e-05,0.0017188687,49.304832,20.860321,279.939,15.039737,-0.010629495,-0.021547608,499.37137,503.75015
1.6,-0.00035134229,-0.08886405,-0.004844242,0.03012552,-0.0016426196,-0.0072073517,48.23277,15.004475,348.1245,14.9677105,-0.009312274,0.027090767,495.16898,499.1506
1.61,-0.000114141454,-0.30368748,0.0005549648,-0.0034249725,-2.0223088e-06,-0.00027701305,47.64643,14.710093,401.64728,14.980267,0.010836478,-0.008993416,498.92435,501.34634
1.62,-0.0020135336,-0.03793794,-0.002353573,0.066261634,-0.00032635732,-0.0024105217,47.125942,12.47134,462.60782,15.010729,-0.006451932,-0.009996776,500.1111,500.00732
1.63,-0.0002613117,-0.107340015,-0.0054148673,0.0028901172,-0.0013146976,-0.0058748685,47.355453,12.40159,449.13425,14.984139,0.011700967,-0.004291732,502.70248,501.37186
1.64,0.0028618686,0.09534894,0.0025662202,0.028409017,0.0007773059,0.0035070637,48.50653,18.892324,384.54895,14.976042,-0.013712843,-0.013165964,500.3245,498.81445
1.65,-0.002463331,-0.031992797,0.004338661,0.05191671,0.0003827538,0.0080126105,47.66731,15.540268,423.78934,15.004358,0.021437153,-0.023807665,498.40588,500.33563
1.66,0.0013231522,0.058558956,-0.0013427283,0.009868982,-0.000573362,-0.0014587523,47.402004,12.790379,414.22574,15.019123,0.039116047,-0.0012446515,499.49966,504.50095
1.67,-0.0005339398,-0.1078121,-0.004728172,0.052582756,-0.0009267613,-0.005299411,47.835064,15.364635,408.16043,14.995748,-0.0011098208,0.0029972687,504.29828,504.8528
1.68,5.937001e-05,-0.046594042,-0.00084081315,0.007540701,-0.00035650854,-0.00077961036,47.612385,12.995555,394.62622,14.96308,-0.008547254,0.00095157925,501.77698,495.40775
1.69,-0.0016264876,-0.044648383,-0.0015180267,-0.036423028,-0.00023271299,-0.0013771942,48.80564,18.668346,358.16656,15.022389,0.017570026,-0.015877288,499.8383,504.0176
1.7,0.0003662156,-0.16382581,0.0015492218,0.054756694,0.00029122454,0.002643298,47.28602,12.409294,412.0539,14.986329,-0.0045973216,0.016945992,503.90305,499.26376
1.71,0.00011319609,-0.293478,-0.0007472274,-0.019272197,-0.00041282907,-0.0006027811,48.4845,18.53852,357.91965,14.992353,0.015468148,-0.024877913,504.96362,497.958
1.72,0.0013964055,-0.26867756,0.0024664772,0.07663269,0.00087236526,0.0041551776,47.850143,17.703432,462.57266,15.028111,-6.408398e-05,0.01649051,503.74036,504.49078
1.73,0.0001247274,0.11393957,0.0010544755,0.07275815,9.705207e-06,0.0005454647,48.27012,17.332699,382.8381,15.009147,-0.00082736136,0.0116901845,504.78427,503.50848
1.74,-0.00086132594,-0.04082619,0.0023910406,-0.014702,0.00020561027,0.003782392,48.156296,16.327705,380.1408,15.023828,0.029206777,0.0018588465,499.7692,500.9459
1.75,-0.00046632718,-0.13755038,0.003873236,0.06621978,0.00075219956,0.0065697744,47.7537,14.773066,412.23615,15.005674,-0.01679916,-0.01678559,500.16156,503.2771
1.76,0.00079697557,-0.10149111,-0.0031755883,0.0040986203,-0.00052394083,-0.004741076,47.34048,14.138093,460.1491,15.011807,-0.004179501,0.024308661,498.5485,501.47714
1.77,-0.001344969,-0.17132547,-0.006815557,0.011977526,-0.0014349165,-0.00832629,46.74128,9.010137,449.1912,15.019906,0.020548027,-0.017340751,503.16623,501.64398
1.78,-0.0035172915,0.070872724,-0.00287758,-0.0057203174,-0.0011666552,-0.002071912,48.69656,17.671423,353.5945,14.953889,-0.010431824,-0.011242071,498.69678,501.97116
1.79,-0.0009872951,-0.016687956,0.003153091,0.029049177,0.0013486793,0.004856671,48.488125,17.437653,373.82986,15.02302,0.015189875,0.0026318242,501.147,500.64517
1.8,-0.003721655,-0.0046607484,-0.004465162,0.013205774,-0.0012380868,-0.0026124325,47.159428,11.277402,451.38263,14.963494,-0.0063388706,-0.032148786,502.04666,502.4144
1.81,0.0006551654,0.032764487,-0.011207987,-0.012073088,-0.0023881092,-0.013809238,46.853054,10.898474,481.99152,15.025779,-0.0398128,0.02167609,497.16324,505.37906
1.82,-0.003340004,-0.05791157,-0.0117969215,-0.00278274,-0.0029254188,-0.01435213,47.70956,13.690174,410.13504,14.980364,0.0071631237,0.0071117496,505.5121,500.86633
1.83,0.0034774053,0.05315052,-0.0037817114,-0.00090861146,-0.0012042003,-0.005813418,47.11563,13.058147,467.49557,14.977311,0.025483778,-0.014048128,503.3233,505.3292
1.84,-0.00022078643,0.0011642199,-0.0070447633,-0.0789067,-0.0016780334,-0.010015922,48.5472,16.939598,349.8036,15.050283,0.012045009,-0.007608831,501.46518,503.09787
1.85,-9.249663e-05,-0.0025453349,-0.0055363653,0.016795788,-0.0013276121,-0.006419594,46.417484,7.601846,475.0439,15.028696,0.0048534796,0.007731,499.9833,501.5702
1.86,0.0026241003,-0.018524967,0.00092269434,0.03793908,0.00034205115,0.00053777266,47.951286,16.695742,400.03876,15.018562,0.013902438,-0.0052256193,496.9643,500.22012
1.87,-0.0043884376,-0.18679556,-0.0049982145,-0.013872102,-0.0014511431,-0.0039480617,48.52215,17.147245,364.693,14.989235,-0.00090779853,-0.031739324,505.31467,502.6666
1.88,-0.009715103,-0.23963189,-0.008366159,0.020133186,-0.0017538777,-0.009797192,47.74223,13.106706,384.72293,15.020462,-0.013573235,0.0058441716,506.55527,498.83737
1.89,0.0011608135,-0.5413212,0.007092676,0.04375848,0.0012291921,0.009743825,48.151516,17.544489,388.09848,15.036009,0.029703721,-0.009458925,505.8531,501.53458
1.9,0.00062182813,-0.0050891195,0.010090187,-0.036822546,0.0022186441,0.0125903115,47.325184,13.542864,455.92422,14.964056,0.02646069,-0.028883122,501.90622,506.98212
1.91,0.0007837117,-0.030181933,-0.0027610357,0.025620291,-0.0013149186,-0.0037943283,48.3167,16.80087,396.89972,14.950639,0.021985952,0.018011982,497.80432,500.149
1.92,0.0095681455,0.02898109,-0.0024671184,0.071215406,-0.00076277996,-0.005874705,47.56251,14.774586,412.47452,14.947683,0.014648752,0.04887757,495.09293,509.29236
1.93,0.0010952528,-0.16517428,0.0012981506,-0.04521907,0.00066480367,0.0030596585,48.074387,16.307333,407.78824,15.013858,0.01630804,-0.013949047,500.34036,503.65573
1.94,0.0013101181,-0.2513206,-0.00024517532,-0.029824499,0.0005311263,-0.0008839676,48.48528,18.740496,385.28857,15.014049,-0.012872798,-0.00255819,500.88824,503.07547
1.95,0.00042479497,0.047663026,6.3656946e-05,-0.03804223,-1.1872267e-05,-0.0010821681,48.209507,15.311706,360.15125,14.939473,0.010943621,-0.006944606,504.5717,502.15338
1.96,-0.0015042234,-0.16607131,-0.009094859,0.01782165,-0.0020995606,-0.011375532,46.696674,8.92607,443.47433,15.0243435,0.0042768274,0.022241741,504.23923,502.3189
1.97,0.002282466,-0.2094126,-0.005795648,0.03371195,-0.0015184609,-0.008151368,47.662865,12.989097,372.83676,15.013898,-0.0007744627,0.013968378,501.38876,501.86493
1.98,0.0002230804,-0.16828522,0.0016464151,0.004713347,-4.689995e-05,0.0028460845,47.44817,13.210158,420.58423,15.07914,-0.0027814899,0.029696006,502.88788,504.96704
1.99,-0.0025091055,-0.14742948,-0.0013163636,0.009083986,-0.00023020167,-0.0016874194,47.908775,14.792366,385.19293,14.970264,-0.012835431,-0.012610711,503.7658,501.25073
2.0,-0.0018257673,-0.036307275,-0.0031489667,0.036809526,-0.0007709453,-0.0027647512,47.767902,14.116246,395.13104,14.9958935,0.02412206,0.0056666266,497.10934,504.1699
2.01,-0.0014040326,0.27406713,-0.0045361915,0.03802206,-0.0009953033,-0.005317031,47.68357,15.256086,449.9839,15.038917,-0.0024015163,0.009790492,500.33292,500.0597
2.02,0.003523747,-0.28299007,-0.008792384,0.039269164,-0.0018593736,-0.013981556,47.907227,14.303865,413.5276,15.050992,-0.012659918,-0.007664531,501.0325,501.14682
2.03,0.003177926,-0.13971497,-0.0015935123,-0.040354386,-0.0008557309,-0.001567512,48.890175,18.807278,316.38602,15.025696,-0.0024695492,-0.009669371,501.3725,501.46628
2.04,-0.0006191068,-0.09868556,-9.944538e-05,0.056326948,-0.00034956203,0.0014149449,47.883854,15.039404,403.51678,14.956273,0.010153341,-0.0032399863,499.10187,502.81064
2.05,0.0048916154,-0.1965528,-0.0060754544,-0.022089172,-0.0027281144,-0.006382206,48.524937,18.373083,346.42392,15.0748005,-0.018095974,0.0073113986,497.99973,498.31393
2.06,0.0013682093,-0.010429479,-0.009485416,0.030712018,-0.0020644576,-0.012972454,47.361298,12.064064,423.78564,14.989828,0.017297907,0.001471966,497.50394,501.10858
2.07,0.0013967354,0.06487018,0.0041988976,0.008958452,0.0014988789,0.0041442635,47.26785,12.934068,389.29688,15.119365,0.032248404,-0.018913236,503.70926,498.52698
2.08,-0.0025311187,0.025426552,-0.0021358905,0.01981687,-0.00066125556,-0.0024867335,48.449127,17.289438,361.1632,14.956804,0.027462063,0.013535568,501.4515,500.54877
2.09,0.00057459174,-0.07663331,0.012726987,-0.035669364,0.0028962425,0.016390305,48.091167,16.224997,385.2566,15.01804,0.004823277,-0.021871287,503.6393,503.17126
2.1,0.0006128951,-0.09488968,-0.004289691,0.046615437,-0.0011963657,-0.004488356,47.096035,10.623737,446.00888,15.024462,-0.00039302476,-0.00077129446,501.46164,500.97058
2.11,0.003546895,0.01617328,0.0049852002,0.059355296,0.0008701108,0.005801374,48.442608,17.688066,352.2966,15.031277,0.008269582,-0.01512721,498.29865,493.82684
2.12,0.0039293696,0.02820263,-0.014320388,0.02390189,-0.0037197212,-0.019324388,46.933933,11.436742,473.32532,15.000103,-0.00042636885,0.004204134,501.65527,503.18137
2.13,-0.0019031832,0.15583797,-0.0027465052,0.00744484,-0.0005425626,-0.002292072,48.827377,18.648373,333.76398,15.094684,-0.00031223672,0.015343459,499.46707,504.13177
2.14,0.0017573058,0.078383654,-0.0005390275,0.10376439,-3.8073194e-06,-0.00032552285,48.09773,16.460121,403.29642,14.98152,0.0013296602,-0.0064475057,502.20773,502.68274
2.15,-0.00036445027,-0.0734591,0.0004092229,0.01656308,-0.00025473844,0.000110084424,46.886913,12.880313,506.13104,15.003276,0.012833714,0.0099224355,509.36655,500.66672
2.16,0.0051534846,-0.29389068,0.014557726,0.01921072,0.0032277626,0.019714706,47.51018,15.047745,402.95178,15.023031,0.0031515036,-0.006101529,502.3012,501.91156
2.17,-0.0013286443,-0.12823448,0.004233028,0.024563862,0.00063629885,0.0068540163,46.738277,11.36055,482.65796,14.973562,-0.012139816,-0.0056945663,501.8657,499.45624
2.18,0.0026765252,-0.04831007,-0.0070672957,-0.033431325,-0.0016484093,-0.009099111,46.773483,11.789619,484.73087,14.961466,-0.02160958,-0.021100167,499.35083,500.9265
2.19,0.0033760888,0.03867189,-0.005889965,0.029809823,-0.0014979736,-0.008058971,48.368385,17.066153,391.60678,14.946456,0.009673013,-0.019161081,496.39462,506.75226
2.2,0.0018445193,-0.15636899,0.0012023761,0.10573754,0.00038088043,0.00050301803,47.450294,13.713963,438.7596,14.988954,-0.013743692,-0.0021340756,500.39404,502.8909
2.21,0.00054555206,-0.14068118,-0.0005686359,0.03629404,0.00025163562,-0.0011182893,47.49868,12.66351,416.04797,15.071862,0.0063034417,-0.021918591,500.0949,504.17462
2.22,0.0005418438,0.08177593,-0.0039826157,0.022044921,-0.00087337126,-0.0060772514,46.926178,10.0288515,437.19995,14.979207,0.00397125,-0.014435211,498.9188,503.42273
2.23,0.0020437492,-0.17772229,-0.0007532828,0.022577962,8.8858855e-05,-0.0019796346,46.88767,10.955346,452.7408,14.98362,0.008050216,0.02221611,501.34973,502.02155
2.24,-0.0009511253,-0.30047956,-0.003385865,0.008022196,-0.0006956025,-0.004480798,47.609444,13.800528,416.65448,14.992302,-0.0147764925,-0.0010229057,503.3573,500.3992
2.25,0.0038649244,-0.10608936,-0.0053322855,0.03543888,-0.0019450923,-0.0062289303,47.92646,16.016565,399.80795,15.004983,0.009766731,0.0025698745,503.35107,500.12137
2.26,0.0013597503,-0.029732991,-0.003465117,0.019533608,-0.0004737612,-0.005215091,46.543423,10.90852,497.04675,15.048076,-0.015691115,0.0015754362,503.87357,502.79764
2.27,0.004159847,-0.009932976,0.0058875894,0.07697695,0.00093549804,0.004828763,49.0278,22.131609,354.68307,14.976507,0.017503178,-0.0022755475,500.23825,504.75165
2.28,0.0012251073,-0.120701656,0.011407595,0.01747451,0.002701913,0.016336957,47.557163,16.443363,448.18942,14.968929,0.017786572,-0.009133979,501.5429,501.04614
2.29,-0.0021991853,0.028315127,0.0011364629,0.084605314,8.0145546e-05,0.0020837164,47.503727,12.340368,414.9137,14.969324,-0.0021229004,-0.004240893,501.03912,501.6207
2.3,0.0045885723,-0.19208667,-0.003891524,0.06816724,-0.0010036062,-0.0069435174,47.56165,14.09888,438.85138,14.98114,0.019964846,-0.0087146275,499.02557,502.68222
2.31,-0.00048181263,0.02389846,-0.0029761093,0.073207155,-0.00037197376,-0.0036193274,47.734848,14.739259,454.83325,14.962453,0.0009172489,-0.009378353,503.46286,503.48416
2.32,-0.0050927363,-0.03811334,-0.010935798,0.010906602,-0.0024530492,-0.0105181215,48.07413,15.650463,403.50177,15.035639,0.003911418,-0.0047634933,497.16415,502.89337
2.33,0.0017592983,-0.0659446,0.00021130661,0.06567036,-1.9688392e-05,0.00014190166,47.70958,13.722879,382.30215,14.975063,0.033983983,-0.020920826,500.16046,500.03616
2.34,0.0037908175,-0.15379103,0.0042097475,0.05155242,0.000376693,0.006632763,47.12034,14.619286,473.15836,14.949163,0.0032289133,0.01625207,500.05096,503.59866
2.35,0.0004567454,0.12318012,-0.0009176292,-0.020472415,-0.00031003557,-0.0003205228,49.628773,22.982315,306.6962,14.981898,-0.016262714,0.015099022,496.30878,506.64066
2.36,0.00083426246,0.10278018,0.005094976,0.047396448,0.001177857,0.0053363214,46.887012,11.746538,456.1726,14.974656,0.0012987398,0.0012714796,500.94443,502.78577
2.37,-0.0010677157,-0.00071355735,-0.004442465,0.032651126,-0.0014383598,-0.0040307324,48.329514,16.11752,361.09192,15.005541,0.0018302047,-0.0009904106,499.7092,501.54938
2.38,0.0004675103,0.0401543,0.0031889884,-0.022966847,0.0003483631,0.003959884,48.493847,19.116457,389.9458,15.064517,-0.041852403,-0.004653629,501.8858,502.19656
2.39,0.005454901,-0.0349257,0.0040169917,0.028780896,0.0006538883,0.002832538,47.2342,11.751693,468.36438,14.994615,0.008928613,0.023956545,500.8596,501.05737
2.4,-0.0010635108,-0.1146692,-0.00020436349,0.058672912,4.896211e-05,-0.00081348256,47.168995,12.032837,433.0922,14.983077,0.00083652633,0.002051091,504.33307,503.57547
2.41,0.0050354847,0.08524482,0.014640327,0.034852568,0.0037980909,0.0185838,48.417927,19.322409,407.77597,14.91077,0.010783702,0.0068685627,500.595,507.3668
2.42,0.0007838451,0.2525401,-0.0020459169,-0.03325857,-0.00032477884,-0.00041656056,47.897816,16.08985,425.81915,15.058659,-0.010319001,0.025813995,495.64987,501.52585
2.43,-0.000588918,-0.33559328,-0.0041009616,0.053482447,-0.0008774524,-0.005362405,46.998173,10.30249,423.28094,15.073682,0.0064753024,-0.030149836,498.46835,499.0817
2.44,0.0027476065,-0.059825644,-0.0029728422,-0.022438232,-0.0011656695,-0.0035342518,47.427853,12.59073,415.0873,14.976719,-0.010339682,-0.001880375,497.54028,497.47913
2.45,0.0042728344,-0.05129883,-0.008168811,0.022580897,-0.0016533481,-0.012058354,47.392193,12.6373625,421.44394,15.009736,0.0058264625,0.012282688,500.32135,502.08112
2.46,0.0045737717,-0.0044321497,-0.008085586,0.043703433,-0.002055549,-0.010625984,47.98307,16.012308,404.32877,14.93423,-0.009812943,-0.0088416,495.64954,500.27496
2.47,0.00074248674,-0.100230426,-0.005412739,0.00046392143,-0.0011906968,-0.0058887303,48.19668,17.478758,406.82587,14.962198,-0.00017995403,0.014130871,502.56958,500.99097
2.48,-0.002642427,-0.014852814,-0.0029821328,0.0388821,-0.0010030316,-0.0023100309,46.776627,11.36114,510.04727,15.0148325,0.02573422,0.013881024,499.6603,499.5015
2.49,-0.00071453897,0.061276928,0.001593619,-0.05789809,-4.1774445e-05,0.002836394,48.04473,15.651045,418.18765,15.001771,0.01400224,-0.007362945,505.2181,501.34216
2.5,-0.00067735824,0.0006331649,0.00024869153,-0.009539725,-0.00080665806,0.0018788055,48.11797,17.44721,406.36044,14.977172,-0.03183141,-0.015472822,505.68826,503.36267
2.51,0.0074210158,-0.2453651,-0.0025881452,0.028976971,-0.0012574376,-0.0031376139,47.538795,15.961077,440.71686,15.010808,0.01757743,-0.0006504855,497.74652,502.81793
2.52,0.0012096285,0.029546835,0.0022483226,0.0039427867,0.00051373674,0.0016565064,46.66188,11.906612,500.11557,14.924847,0.010798061,0.0058423714,501.44052,504.10306
2.53,0.0014346946,0.10865238,0.014984486,0.05644435,0.0030184723,0.018017864,48.16236,18.786518,394.95035,14.965515,0.012373494,-0.035345804,500.73642,505.87817
2.54,0.011446983,0.035347514,0.0011584379,-0.0038191045,-2.0906038e-05,-0.0024877267,47.856014,17.403929,405.99393,14.906736,0.009267887,0.00232941,496.76376,503.3833
2.55,-0.0006540924,0.110595256,0.00437436,0.06951265,0.00086479995,0.006814476,46.93271,13.064164,519.6901,14.904183,-0.02621291,-0.022478612,498.9486,501.20425
2.56,-0.0005810377,-0.059949175,0.0012644966,0.090042345,0.0010566737,0.0011406213,47.00261,12.875518,473.81302,15.063725,-0.00034728,0.0061528627,500.00052,495.52197
2.57,0.00767061,0.008786581,-0.001747572,0.020423662,-0.00092938484,-0.0038921626,47.9205,14.397315,380.72037,14.988836,0.0053162174,-0.011673217,497.60284,503.92105
2.58,0.008711231,-0.14793226,0.0055688326,0.018928153,0.0011579262,0.0059220763,48.097923,17.91712,390.86343,14.952687,0.027323036,-0.02526145,499.64523,499.35696
2.59,-0.007517035,-0.1839471,0.010769155,0.032944046,0.002235393,0.015630595,46.826317,11.424182,461.70667,14.982593,0.0010738665,-0.00691608,509.0722,498.14185
2.6,0.003013752,-0.2564354,-0.004958717,-0.009438159,-0.0014283566,-0.007228312,47.087276,12.571073,444.2747,15.024515,0.011322332,-0.008792998,499.04663,501.17984
2.61,0.0014073348,-0.2729464,0.0008634543,0.035852425,-0.00017474093,0.00129552,47.686478,15.200926,431.31284,14.988108,-0.021293063,0.0061900695,500.61096,502.57507
2.62,0.00081958016,-0.1095395,-0.003517384,0.08086805,-0.0010135265,-0.0027962304,47.53971,14.087068,441.2918,15.017945,-0.032314416,-0.0031567453,500.49243,499.3761
2.63,0.0021161465,0.03418257,0.0012247842,0.043835443,0.00020552814,0.002652925,46.908627,12.546532,476.9534,15.04696,-0.005884884,-0.0017617514,498.878,502.36792
2.64,0.0043181116,-0.23709287,0.005736229,-0.06147062,0.000855772,0.0066020596,48.485935,21.273369,442.69067,14.956122,-0.015433692,0.0035059876,499.9723,503.17084
2.65,0.0011432415,-0.30202934,0.0035815062,0.04879808,0.0011112017,0.005338886,48.36388,17.108215,353.20856,15.038469,-0.0047168364,0.008454408,498.5072,498.6367
2.66,-0.0019985298,0.008847043,-0.0030844738,0.019153893,-0.00092692685,-0.0009675543,47.650932,14.876586,466.04196,15.032594,-0.014804233,0.0034270596,501.8641,506.03122
2.67,-0.0010540998,-0.10619382,0.0069061015,0.0233598,0.0016341815,0.00987566,47.04742,12.170296,424.64478,14.98013,-0.021419944,-0.0024105043,506.28363,497.35162
2.68,-0.0010819756,-0.027717456,-0.011540937,-0.0024047943,-0.00273363,-0.015742166,47.854027,14.691685,404.8276,14.998186,-0.008980725,0.009617792,499.72574,501.1271
2.69,-0.00490529,0.07739405,-0.0048661446,0.031242477,-0.0011977731,-0.0045541893,47.92313,14.3279085,385.65875,15.040033,0.0059850495,0.0043864413,503.84335,502.08258
2.7,-0.0023543455,-0.0024387394,-0.0069075404,0.039076,-0.001329191,-0.0066902656,47.65651,15.43411,457.42273,15.051698,-0.009879068,-0.027159289,501.44946,499.34528
